420            0.18297582      -2427.54222713        430.23888205          0.00115799
421            0.18341252      -2423.62920377        429.25876615          0.00115249
422            0.18384921      -2419.72252744        428.27934484          0.00114702
423            0.18428591      -2415.82222790        427.30062757          0.00114159
424            0.18472261      -2411.92833447        426.32262374          0.00113620
425            0.18515930      -2408.04087611        425.34534268          0.00113084
426            0.18559600      -2404.15988138        424.36879365          0.00112553
427            0.18603270      -2400.28537847        423.39298587          0.00112025
428            0.18646939      -2396.41739516        422.41792849          0.00111501
429            0.18690609      -2392.55595886        421.44363060          0.00110981
430            0.18734279      -2388.70109660        420.47010121          0.00110464
431            0.18777948      -2384.85283502        419.49734931          0.00109951
432            0.18821618      -2381.01120039        418.52538380          0.00109441
433            0.18865288      -2377.17621861        417.55421352          0.00108935
434            0.18908957      -2373.34791519        416.58384726          0.00108432
435            0.18952627      -2369.52631529        415.61429374          0.00107933
436            0.18996296      -2365.71144368        414.64556164          0.00107438
437            0.19039966      -2361.90332478        413.67765955          0.00106945
438            0.19083636      -2358.10198262        412.71059602          0.00106456
439            0.19127305      -2354.30744089        411.74437954          0.00105971
440            0.19170975      -2350.51972291        410.77901852          0.00105489
441            0.19214645      -2346.73885164        409.81452135          0.00105010
442            0.19258314      -2342.96484967        408.85089631          0.00104534
443            0.19301984      -2339.19773925        407.88815167          0.00104061
444            0.19345654      -2335.43754227        406.92629560          0.00103592
445            0.19389323      -2331.68428027        405.96533623          0.00103126
446            0.19432993      -2327.93797443        405.00528162          0.00102663
447            0.19476663      -2324.19864560        404.04613980          0.00102203
448            0.19520332      -2320.46631426        403.08791870          0.00101746
449            0.19564002      -2316.74100057        402.13062622          0.00101293
450            0.19607672      -2313.02272432        401.17427019          0.00100842
451            0.19651341      -2309.31150499        400.21885837          0.00100394
452            0.19695011      -2305.60736171        399.26439850          0.00099950
453            0.19738680      -2301.91031325        398.31089820          0.00099508
454            0.19782350      -2298.22037808        397.35836510          0.00099069
455            0.19826020      -2294.53757432        396.40680672          0.00098633
456            0.19869689      -2290.86191975        395.45623054          0.00098200
457            0.19913359      -2287.19343186        394.50664398          0.00097770
458            0.19957029      -2283.53212776        393.55805442          0.00097342
459            0.20000698      -2279.87802427        392.61046914          0.00096918
460            0.20044368      -2276.23113788        391.66389541          0.00096496
461            0.20088038      -2272.59148476        390.71834041          0.00096077
462            0.20131707      -2268.95908076        389.77381128          0.00095660
463            0.20175377      -2265.33394141        388.83031508          0.00095247
464            0.20219047      -2261.71608192        387.88785884          0.00094836
465            0.20262716      -2258.10551721        386.94644952          0.00094428
466            0.20306386      -2254.50226185        386.00609402          0.00094022
467            0.20350056      -2250.90633014        385.06679919          0.00093619
468            0.20393725      -2247.31773606        384.12857182          0.00093218
469            0.20437395      -2243.73649327        383.19141863          0.00092820
470            0.20481064      -2240.16261514        382.25534632          0.00092425
471            0.20524734      -2236.59611474        381.32036150          0.00092032
472            0.20568404      -2233.03700484        380.38647072          0.00091642
473            0.20612073      -2229.48529791        379.45368051          0.00091254
474            0.20655743      -2225.94100612        378.52199731          0.00090868
475            0.20699413      -2222.40414135        377.59142752          0.00090485
476            0.20743082      -2218.87471520        376.66197749          0.00090105
477            0.20786752      -2215.35273895        375.73365349          0.00089726
478            0.20830422      -2211.83822364        374.80646175          0.00089351
479            0.20874091      -2208.33117998        373.88040846          0.00088977
480            0.20917761      -2204.83161841        372.95549972          0.00088606
481            0.20961431      -2201.33954910        372.03174162          0.00088237
482            0.21005100      -2197.85498192        371.10914014          0.00087871
483            0.21048770      -2194.37792649        370.18770126          0.00087507
484            0.21092440      -2190.90839212        369.26743088          0.00087145
485            0.21136109      -2187.44638787        368.34833483          0.00086785
486            0.21179779      -2183.99192252        367.43041892          0.00086427
487            0.21223448      -2180.54500459        366.51368888          0.00086072
488            0.21267118      -2177.10564230        365.59815039          0.00085719
489            0.21310788      -2173.67384364        364.68380910          0.00085368
490            0.21354457      -2170.24961632        363.77067057          0.00085019
491            0.21398127      -2166.83296778        362.85874033          0.00084672
492            0.21441797      -2163.42390521        361.94802386          0.00084328
493            0.21485466      -2160.02243554        361.03852657          0.00083985
494            0.21529136      -2156.62856544        360.13025384          0.00083645
495            0.21572806      -2153.24230133        359.22321096          0.00083307
496            0.21616475      -2149.86364936        358.31740321          0.00082971
497            0.21660145      -2146.49261544        357.41283579          0.00082636
