***            0.25961635         -0.32859036          0.06857366          2.00578691          0.01120099         -0.09539920          0.23884614         -0.43975718          0.83753795          0.43085627         -2.78771576         -0.04160668          0.37252953         -0.99192486          2.03409463         -2.17927740
***           19.71803891
 46          455.08990909        455.09090909        455.09190909          0.01322706          0.01349118          0.01306878          0.01517670          0.01441671          0.01876225          0.02630717         -0.01437360         -0.02005268         -0.00545579         -0.04631947         -0.00800095         -0.09127106
***            0.01064422          0.02893056         -0.02487268          0.09842791         -0.06205263          0.15396468          0.79474678         -0.00624619         -0.04834491          0.07913558         -0.19532817          0.20410695         -0.18592412         -1.69597456         -0.00039783          0.06109136
***            0.26940773         -0.32539895          0.12921799          2.33855932          0.01068370         -0.09924436          0.24322809         -0.45396594          0.80499763          0.29521797         -3.35967201         -0.04287707          0.38143209         -1.01420777          2.06722984         -2.26221856
***           20.23642112
 47          465.18081818        465.18181818        465.18281818          0.01596766          0.01625546          0.01585328          0.01819592          0.01769140          0.02271864          0.03133755         -0.01746977         -0.02350092         -0.00854646         -0.05243278         -0.01633559         -0.11178996
***            0.01326507          0.03240460         -0.02322374          0.10628699         -0.05250144          0.19246482          0.92103855         -0.00852429         -0.05214362          0.07916276         -0.20486321          0.19402296         -0.24233243         -1.95472257          0.00075868          0.06386953
***            0.27601969         -0.31790550          0.18149070          2.67832434          0.01004964         -0.10188989          0.24479340         -0.46162360          0.76901000          0.18267212         -3.92851079         -0.04372937          0.38721895         -1.02752776          2.08297292         -2.31562790
***           20.74139044
 48          475.27172727        475.27272727        475.27372727          0.01875236          0.01906249          0.01868804          0.02125830          0.02103761          0.02673192          0.03648953         -0.02057942         -0.02691173         -0.01175928         -0.05831908         -0.02498524         -0.13192893
***            0.01591584          0.03571056         -0.02112786          0.11321293         -0.04196856          0.22878845          1.05013563         -0.01086616         -0.05548885          0.07801049         -0.21199594          0.18129365         -0.29270668         -2.21840273          0.00203608          0.06595391
***            0.27901321         -0.30578735          0.22451166          3.02339958          0.00927884         -0.10322535          0.24321530         -0.46226912          0.72853033          0.09336172         -4.49269986         -0.04415545          0.38975472         -1.03167140          2.08086340         -2.33990274
***           21.23273543
 49          485.36263636        485.36363636        485.36463636          0.02156624          0.02189699          0.02155843          0.02434665          0.02443917          0.03078010          0.04173875         -0.02368723         -0.03026225         -0.01509115         -0.06391952         -0.03393446         -0.15154098
***            0.01858510          0.03881200         -0.01854576          0.11907190         -0.03039402          0.26260024          1.18148115         -0.01326697         -0.05831771          0.07556088         -0.21645658          0.16569611         -0.33647432         -2.48589415          0.00343181          0.06725945
***            0.27800571         -0.28875541          0.25760781          3.37226920          0.00835475         -0.10315419          0.23821486         -0.45551290          0.68265873          0.02717331         -5.05093708         -0.04414969          0.38894695         -1.02652734          2.06067713         -2.33568464
***           21.71034883
 50          495.45354545        495.45454545        495.45554545          0.02439580          0.02474518          0.02445124          0.02744541          0.02788145          0.03484342          0.04706290         -0.02677998         -0.03353240         -0.01854011         -0.06918200         -0.04317058         -0.17049969
***            0.02126317          0.04167673         -0.01544124          0.12374619         -0.01772122          0.29362481          1.31456512         -0.01572254         -0.06057437          0.07170913         -0.21800946          0.14703243         -0.37319044         -2.75617744          0.00494412          0.06771234
***            0.27267138         -0.26656004          0.28029435          3.72357866          0.00726387         -0.10159463          0.22956072         -0.44103966          0.63063927         -0.01622531         -5.60213104         -0.04370915          0.38474253         -1.01207747          2.02240020         -2.30381946
***           22.17421289
 51          505.54445455        505.54545455        505.54645455          0.02722899          0.02759474          0.02735465          0.03054066          0.03135130          0.03890428          0.05244168         -0.02984642         -0.03670481         -0.02210507         -0.07406114         -0.05268323         -0.18869830
***            0.02394193          0.04427678         -0.01178162          0.12713425         -0.00389852          0.32164283          1.44892420         -0.01822932         -0.06221019          0.06636413         -0.21645357          0.12513189         -0.40252744         -3.02833311          0.00657180          0.06724985
***            0.26274031         -0.23899458          0.29225501          4.07612680          0.00599543         -0.09847990          0.21706786         -0.41860856          0.57185562         -0.03734917         -6.14538080         -0.04283361          0.37712389         -0.98838734          1.96620251         -2.24531958
***           22.62438590
 52          515.63536364        515.63636364        515.63736364          0.03005514          0.03043478          0.03025821          0.03362007          0.03483703          0.04294715          0.05785681         -0.03287712         -0.03976473         -0.02578562         -0.07851816         -0.06246383         -0.20604857
***            0.02661470          0.04658821         -0.00753813          0.12915047          0.01111968          0.34648648          1.58414056         -0.02078431         -0.06318375          0.05944872         -0.21162223          0.09985217         -0.42426395         -3.30153801          0.00831393          0.06582005
***            0.24799657         -0.20589701          0.29332205          4.42885631          0.00454111         -0.09375809          0.20059555         -0.38805141          0.50582378         -0.03686268         -6.67995573         -0.04152547          0.36610507         -0.95559613          1.89241183         -2.16132901
***           23.06098975
 53          525.72627273        525.72727273        525.72827273          0.03286493          0.03325573          0.03315275          0.03667283          0.03832833          0.04695853          0.06329190         -0.03586433         -0.04269980         -0.02958181         -0.08252058         -0.07250519         -0.22247929
***            0.02927602          0.04859102         -0.00268617          0.12972463          0.02737215          0.36803468          1.71983992         -0.02338498         -0.06346071          0.05089960         -0.20338211          0.07107958         -0.43827329         -3.57506044          0.01016971          0.06338132
***            0.22827550         -0.16715003          0.28345684          4.78084303          0.00289483         -0.08739170          0.18004465         -0.34926925          0.43218306         -0.01554912         -7.20527582         -0.03978966          0.35172783         -0.91390666          1.80148893         -2.05309166
***           23.48419893
 54          535.81718182        535.81818182        535.81918182          0.03565024          0.03604933          0.03603031          0.03968956          0.04181616          0.05092674          0.06873241         -0.03880177         -0.04549992         -0.03349397         -0.08604188         -0.08280113         -0.23793485
***            0.03192153          0.05026888          0.00279467          0.12880114          0.04489034          0.38620814          1.85568916         -0.02602923         -0.06301354          0.04066703         -0.19163170          0.03872871         -0.44451194         -3.84825426          0.01213833          0.05990182
***            0.20346047         -0.12267983          0.26273124          5.13128485          0.00105245         -0.07935684          0.15535456         -0.30222777          0.35068569          0.02571678         -7.72089312         -0.03763337          0.33405782         -0.86357564          1.69400427         -1.92192300
***           23.89423076
 55          545.90809091        545.90909091        545.91009091          0.03840412          0.03880846          0.03888403          0.04266221          0.04529265          0.05484183          0.07416550         -0.04168452         -0.04815703         -0.03752257         -0.08906109         -0.09334616         -0.25237370
***            0.03454781          0.05160888          0.00892055          0.12633814          0.06369817          0.40096448          1.99139348         -0.02871528         -0.06182111          0.02871422         -0.17629935          0.00274136         -0.44300848         -4.12055262          0.01421886          0.05535886
***            0.17347925         -0.07245408          0.23131026          5.47949057         -0.00098836         -0.06964234          0.12649986         -0.24695200          0.26118583          0.08599305         -8.22647453         -0.03506590          0.31318093         -0.80490443          1.57061644         -1.76918502
***           24.29133694
 56          555.99900000        556.00000000        556.00100000          0.04112067          0.04152710          0.04170807          0.04558395          0.04875103          0.05869542          0.07957992         -0.04450881         -0.05066493         -0.04166807         -0.09156235         -0.10413519         -0.26576679
***            0.03715226          0.05260130          0.01570352          0.12230649          0.08381208          0.41229351          2.12669359         -0.03144159         -0.05986835          0.01501664         -0.15734111         -0.03691485         -0.43385307         -4.39146134          0.01641020          0.04973811
***            0.13830007         -0.01647906          0.18943612          5.82486896         -0.00322839         -0.05824864          0.09348685         -0.18352048          0.16362832          0.16429153         -8.72178601         -0.03209833          0.28919994         -0.73823035          1.43205261         -1.59626464
***           24.67579621
 57          566.08990909        566.09090909        566.09190909          0.04379496          0.04420021          0.04449751          0.04844908          0.05218550          0.06248055          0.08496585         -0.04727188         -0.05301906         -0.04593083         -0.09353447         -0.11516337         -0.27809611
***            0.03973294          0.05323929          0.02315167          0.11668870          0.10524113          0.42021278          2.26136266         -0.03420686         -0.05714571         -0.00043877         -0.13473838         -0.08024824         -0.41718761         -4.66055246          0.01871101          0.04303296
***            0.09792767          0.04520353          0.13741379          6.16691835         -0.00566705         -0.04518673          0.05635003         -0.11205930          0.05803760          0.25959609         -9.20667833         -0.02874333          0.26223126         -0.66391874          1.27909096         -1.40455510
***           25.04790821
 58          576.18081818        576.18181818        576.18281818          0.04642288          0.04682363          0.04724827          0.05125293          0.05559116          0.06619157          0.09031484         -0.04997187         -0.05521635         -0.05031104         -0.09497048         -0.12642585         -0.28935328
***            0.04228849          0.05351861          0.03126933          0.10947781          0.12798737          0.42476343          2.39520346         -0.03700990         -0.05364874         -0.01765458         -0.10849550         -0.12724507         -0.39319683         -4.92745784          0.02111974          0.03524373
***            0.05239934          0.11252004          0.07559811          6.50521686         -0.00830253         -0.03047698          0.01514864         -0.03273600         -0.05549304          0.37087792         -9.68107440         -0.02501486          0.23240213         -0.58235573          1.11254520         -1.19544037
***           25.40798808
 59          586.27172727        586.27272727        586.27372727          0.04900115          0.04939399          0.04995701          0.05399169          0.05896389          0.06982392          0.09561962         -0.05260762         -0.05725500         -0.05480863         -0.09586713         -0.13791771         -0.29953827
***            0.04481802          0.05343740          0.04005731          0.10067637          0.15204627          0.42600638          2.52804548         -0.03984964         -0.04937753         -0.03662373         -0.07863731         -0.17787157         -0.36210015         -5.19186314          0.02363455          0.02637694
***            0.00178099          0.18536857          0.00438232          6.83941332         -0.01113197         -0.01414797         -0.03003665          0.05424625         -0.17681157          0.49710845        -10.14495795         -0.02092795          0.19984796         -0.49394181          0.93325095         -0.97028220
***           25.75636212
 60          596.36263636        596.36363636        596.36463636          0.05152713          0.05190865          0.05262103          0.05666242          0.06230025          0.07337410          0.10087400         -0.05517864         -0.05913436         -0.05942326         -0.09622453         -0.14963380         -0.30865813
***            0.04732102          0.05299587          0.04951321          0.09029531          0.17740715          0.42401889          2.65974230         -0.04272505         -0.04433632         -0.05733053         -0.04520680         -0.23207609         -0.32414449         -5.45350209          0.02625335          0.01644459
***           -0.05383657          0.26362249         -0.07581187          7.16921891         -0.01415160          0.00376456         -0.07910691          0.14865432         -0.30571670          0.63726992        -10.59836369         -0.01649848          0.16470999         -0.39908615          0.74205413         -0.73040959
***           26.09336392
 61          606.45354545        606.45454545        606.45554545          0.05399880          0.05436558          0.05523823          0.05926285          0.06559746          0.07683947          0.10607276         -0.05768492         -0.06085472         -0.06415429         -0.09604569         -0.16156876         -0.31672596
***            0.04979731          0.05219606          0.05963165          0.07835297          0.20405375          0.41889146          2.79016906         -0.04563516         -0.03853293         -0.07975161         -0.00826282         -0.28979124         -0.27959781         -5.71215128          0.02897382          0.00546348
***           -0.11434118          0.34713404         -0.16454296          7.49439961         -0.01735689          0.02321880         -0.13194791          0.25023039         -0.44196659          0.79036397        -11.04136862         -0.01174292          0.12713328         -0.29820160          0.53980093         -0.47711042
***           26.41933136
 62          616.54445455        616.54545455        616.54645455          0.05641469          0.05676328          0.05780700          0.06179138          0.06885325          0.08021818          0.11121154         -0.06012690         -0.06241724         -0.06900073         -0.09533620         -0.17371690         -0.32375987
***            0.05224692          0.05104164          0.07040460          0.06487411          0.23196476          0.41072509          2.91922009         -0.04857897         -0.03197839         -0.10385684          0.03212212         -0.35093593         -0.22874357         -5.96762525          0.03179341         -0.00654544
***           -0.17960262          0.43573766         -0.26135702          7.81476936         -0.02074265          0.04416787         -0.18843285          0.35869689         -0.58528665          0.95541846        -11.47408458         -0.00667818          0.08726488         -0.19170051          0.32732945         -0.21162498
***           26.73460389
 63          626.63536364        626.63636364        626.63736364          0.05877377          0.05910075          0.06032620          0.06424694          0.07206584          0.08350904          0.11628676         -0.06250537         -0.06382375         -0.07396129         -0.09410378         -0.18607225         -0.32978208
***            0.05467011          0.04953766          0.08182165          0.04988902          0.26111441          0.39962889          3.04680684         -0.05155548         -0.02468648         -0.12961021          0.07586384         -0.41541739         -0.17187583         -6.21977208          0.03470934         -0.01955769
***           -0.24947570          0.52925319         -0.36579399          8.13018386         -0.02430317          0.06656072         -0.24842485          0.47376093         -0.73537671          1.13149273        -11.89665173         -0.00132144          0.04525229         -0.07999105          0.10546285          0.06485888
***           27.03952044
 64          636.72627273        636.72727273        636.72827273          0.06107542          0.06137740          0.06279504          0.06662895          0.07523386          0.08671147          0.12129547         -0.06482139         -0.06507669         -0.07903435         -0.09235804         -0.19862849         -0.33481819
***            0.05706726          0.04769037          0.09387032          0.03343268          0.29147301          0.38571790          3.17285589         -0.05456367         -0.01667334         -0.15697067          0.12286842         -0.48313298         -0.10929513         -6.46846936          0.03771867         -0.03354579
***           -0.32380303          0.62748876         -0.47739291          8.44053517         -0.02803229          0.09034300         -0.31177925          0.59511842         -0.89191723          1.31768159        -12.30923295          0.00431007          0.00124213          0.03652579         -0.12499634          0.35120911
***           27.33441758
 65          646.81718182        646.81818182        646.81918182          0.06331935          0.06359301          0.06521308          0.06893723          0.07835629          0.08982535          0.12623536         -0.06707624         -0.06617901         -0.08421797         -0.09011017         -0.21137903         -0.33889642
***            0.05943887          0.04550704          0.10653627          0.01554401          0.32300747          0.36911135          3.29730715         -0.05760247         -0.00795710         -0.18589291          0.17303388         -0.55397200         -0.04130493         -6.71362058          0.04081827         -0.04847983
***           -0.40241759          0.73024353         -0.59569627          8.74574674         -0.03192352          0.11545779         -0.37834559          0.72245762         -1.05457488          1.51311814        -12.71200915          0.01019913         -0.04462096          0.15745864         -0.36327062          0.64635164
***           27.61962808
 66          656.90809091        656.90909091        656.91009091          0.06550560          0.06574763          0.06758015          0.07117197          0.08143243          0.09285100          0.13110460         -0.06927136         -0.06713403         -0.08950995         -0.08737264         -0.22431696         -0.34204705
***            0.06178550          0.04299578          0.11980361         -0.00373486          0.35568183          0.34993101          3.42011232         -0.06067078          0.00144246         -0.21632811          0.22625180         -0.62781721          0.03179137         -6.95515186          0.04400490         -0.06432791
***           -0.48514501          0.83731006         -0.72025358          9.04576915         -0.03597010          0.14184633         -0.44796942          0.85546238         -1.22300731          1.71697564        -13.10517507          0.01632870         -0.09219525          0.28242778         -0.60861099          0.94927154
***           27.89547971
 67          666.99900000        667.00000000        667.00100000          0.06763444          0.06784160          0.06989634          0.07333367          0.08446184          0.09578911          0.13590184         -0.07140833         -0.06794542         -0.09490781         -0.08415897         -0.23743513         -0.34430187
***            0.06410778          0.04016538          0.13365513         -0.02435916          0.38945776          0.32829997          3.54123338         -0.06376745          0.01150418         -0.24822457          0.28240873         -0.70454637          0.10969286         -7.19300907          0.04727518         -0.08105656
***           -0.57180558          0.94847654         -0.85062420          9.34057626         -0.04016509          0.16944861         -0.52049391          0.99381493         -1.39686732          1.92846860        -13.48893594          0.02268198         -0.14134265          0.41106665         -0.86029947          1.25901328
***           28.16229423
 68          677.08990909        677.09090909        677.09190909          0.06970634          0.06987547          0.07216191          0.07542306          0.08744429          0.09864064          0.14062609         -0.07348879         -0.06861708         -0.10040881         -0.08048354         -0.25072617         -0.34569372
***            0.06640636          0.03702523          0.14807251         -0.04628214          0.42429495          0.30434139          3.66064136         -0.06689129          0.02220584         -0.28152835          0.34138744         -0.78403349          0.19210320         -7.42715522          0.05062565         -0.09863114
***           -0.66221609          1.06352864         -0.98637959          9.63016181         -0.04450141          0.19820389         -0.59576122          1.13719827         -1.57580639          2.14685324        -13.86350445          0.02924255         -0.19192934          0.54302308         -1.11765094          1.57468034
***           28.42038665
 69          687.18081818        687.18181818        687.18281818          0.07172196          0.07184998          0.07437732          0.07744111          0.09037975          0.10140680          0.14527671         -0.07551446         -0.06915312         -0.10601000         -0.07636138         -0.26418251         -0.34625615
***            0.06868188          0.03358514          0.16303654         -0.06945548          0.46015157          0.27817767          3.77831515         -0.07004105          0.03352439         -0.31618378          0.40306806         -0.86615006          0.27873219         -7.65756814          0.05405277         -0.11701617
***           -0.75619139          1.18225124         -1.12710503          9.91453655         -0.04897195          0.22805123         -0.67361365          1.28529826         -1.75947769          2.37142733        -14.22909830          0.03599438         -0.24382621          0.67796007         -1.38001424          1.89543417
***           28.67006457
 70          697.27172727        697.27272727        697.27372727          0.07368211          0.07376601          0.07654314          0.07938895          0.09326835          0.10408903          0.14985337         -0.07748708         -0.06955780         -0.11170825         -0.07180800         -0.27779639         -0.34602300
***            0.07093501          0.02985526          0.17852728         -0.09382980          0.49698465          0.24992965          3.89424052         -0.07321546          0.04543617         -0.35213399          0.46732911         -0.95076602          0.36929714         -7.88423850          0.05755298         -0.13617562
***           -0.85354575          1.30442987         -1.27240092         10.19372554         -0.05356953          0.25892984         -0.75389472          1.43780534         -1.94753854          2.60152969        -14.58593816          0.04292193         -0.29690921          0.81555639         -1.64677274          2.22049279
***           28.91162776
 71          707.36263636        707.36363636        707.36463636          0.07558772          0.07562457          0.07866009          0.08126785          0.09611035          0.10668888          0.15435595         -0.07940839         -0.06983546         -0.11750024         -0.06683926         -0.29155998         -0.34502821
***            0.07316638          0.02584600          0.19452427         -0.11935500          0.53475037          0.21971595          4.00840914         -0.07641320          0.05791709         -0.38932133          0.53404830         -1.03775077          0.46352381         -8.10716795          0.06112265         -0.15607319
***           -0.95409406          1.42985195         -1.42188361         10.46776599         -0.05828703          0.29077946         -0.83644997          1.59441601         -2.13965248          2.83653930        -14.93424588          0.05001018         -0.35105957          0.95550686         -1.91734453          2.54912895
***           29.14536773
 72          717.45354545        717.45454545        717.45554545          0.07743981          0.07742676          0.08072894          0.08307921          0.09890612          0.10920806          0.15878457         -0.08128013         -0.06999050         -0.12338252         -0.06147122         -0.30546530         -0.34330555
***            0.07537662          0.02156792          0.21100666         -0.14598066          0.57340441          0.18765252          4.12081784         -0.07963293          0.07094283         -0.42768771          0.60310336         -1.12697389          0.56114717         -8.32636755          0.06475816         -0.17667254
***           -1.05765284          1.55830787         -1.57518607         10.73670518         -0.06311738          0.32354064         -0.92112771          1.75483395         -2.33549096          3.07587416        -15.27424310          0.05724463         -0.40616402          1.09752249         -2.19118210          2.88066807
***           29.37156752
 73          727.54445455        727.54545455        727.54645455          0.07923946          0.07917378          0.08275056          0.08482452          0.10165611          0.11164837          0.16313951         -0.08310404         -0.07002737         -0.12935149         -0.05572007         -0.31950434         -0.34088841
***            0.07756630          0.01703167          0.22795334         -0.17365628          0.61290218          0.15385221          4.23146787         -0.08287328          0.08448897         -0.46717502          0.67437265         -1.21830584          0.66191196         -8.54185639          0.06845591         -0.19793748
***           -1.16404108          1.68959183         -1.73195810         11.00059882         -0.06805360          0.35715499         -1.00777960          1.91877102         -2.53473458          3.31898990        -15.60615003          0.06461141         -0.46211477          1.24133037         -2.46777181          3.21448600
***           29.59050154
 74          737.63536364        737.63636364        737.63736364          0.08098784          0.08086686          0.08472588          0.08650532          0.10436086          0.11401167          0.16742122         -0.08488178         -0.06995049         -0.13540348         -0.04960199         -0.33366906         -0.33780969
***            0.07973600          0.01224795          0.24534308         -0.20233159          0.65319911          0.11842452          4.34036429         -0.08613285          0.09853112         -0.50772535          0.74773572         -1.31161859          0.76557303         -8.75366035          0.07221227         -0.21983213
***           -1.27308094          1.82350260         -1.89186650         11.25950951         -0.07308883          0.39156540         -1.09626111          2.08594800         -2.73707418          3.56537836        -15.93018447          0.07209718         -0.51880962          1.38667347         -2.74663308          3.55000659
***           29.80243543
 75          747.72627273        747.72727273        747.72827273          0.08268614          0.08250730          0.08665585          0.08812323          0.10702096          0.11629989          0.17163026         -0.08661502         -0.06976428         -0.14153473         -0.04313307         -0.34795142         -0.33410162
***            0.08188623          0.00722741          0.26315461         -0.23195672          0.69425078          0.08147532          4.44751538         -0.08941022          0.11304504         -0.54928128          0.82307377         -1.40678605          0.87189554         -8.96181102          0.07602370         -0.24232108
***           -1.38459837          1.95984410         -2.05459493         11.51350546         -0.07821634          0.42671616         -1.18643192          2.25609511         -2.94221155          3.81456593        -16.24656108          0.07968924         -0.57615185          1.53331035         -3.02731738          3.88669925
***           30.00762607
 76          757.81718182        757.81818182        757.81918182          0.08433559          0.08409642          0.08854148          0.08967990          0.10963703          0.11851497          0.17576730         -0.08830536         -0.06947310         -0.14774142         -0.03632929         -0.36234339         -0.32979572
***            0.08401749          0.00198066          0.28136675         -0.26248240          0.73601319          0.04310675          4.55293220         -0.09270397          0.12800673         -0.59178606          0.90027008         -1.50368453          0.98065503         -9.16634478          0.07988664         -0.26536949
***           -1.49842355          2.09842585         -2.21984372         11.76265934         -0.08342956          0.46255316         -1.27815615          2.42895242         -3.14986003          4.06611194        -16.55549067          0.08737549         -0.63405018          1.68101468         -3.30940708          4.22407643
***           30.20632155
 77          767.90809091        767.90909091        767.91009091          0.08593743          0.08563556          0.09038377          0.09117697          0.11220974          0.12065887          0.17983309         -0.08995433         -0.06908125         -0.15401968         -0.02920642         -0.37683699         -0.32492266
***            0.08613022         -0.00348182          0.29995845         -0.29386014          0.77844283          0.00341709          4.65662813         -0.09601268          0.14339250         -0.63518385          0.97921030         -1.60219307          1.09163739         -9.36730197          0.08379764         -0.28894323
***           -1.61439128          2.23906334         -2.38732948         12.00704735         -0.08872211          0.49902392         -1.37130265          2.60427014         -3.35974476          4.31960696        -16.85717978          0.09514440         -0.69241865          1.82957482         -3.59251419          4.56169112
***           30.39876130
 78          777.99900000        778.00000000        778.00100000          0.08749292          0.08712606          0.09218376          0.09261612          0.11473980          0.12273356          0.18382846         -0.09156345         -0.06859298         -0.16036565         -0.02177998         -0.39142433         -0.31951224
***            0.08822485         -0.00914967          0.31890891         -0.32604231          0.82149685         -0.03749926          4.75861852         -0.09933490          0.15917908         -0.67941979          1.05978269         -1.70219368          1.20463875         -9.56472616          0.08775326         -0.31300890
***           -1.73234125          2.38157826         -2.55678467         12.24674837         -0.09408775          0.53607770         -1.46574505          2.78180872         -3.57160297          4.57467111        -17.15183027          0.10298507         -0.75117647          1.97879320         -3.87627906          4.89913442
***           30.58517615
 79          788.08990909        788.09090909        788.09190909          0.08900331          0.08856928          0.09394246          0.09399904          0.11722790          0.12474099          0.18775428         -0.09313415         -0.06801243         -0.16677541         -0.01406521         -0.40609759         -0.31359336
***            0.09030176         -0.01501271          0.33819758         -0.35898231          0.86513320         -0.07955178          4.85892035         -0.10266921          0.17534362         -0.72444020          1.14187840         -1.80357161          1.31946532         -9.75866356          0.09175016         -0.33753394
***           -1.85211828          2.52579871         -2.72795713         12.48184324         -0.09952046          0.57366554         -1.56136193          2.96133892         -3.78518398          4.83095241        -17.43963903          0.11088715         -0.81024784          2.12848582         -4.16036898          5.23603306
***           30.76578846
 80          798.18081818        798.18181818        798.18281818          0.09046986          0.08996657          0.09566092          0.09532738          0.11967477          0.12668310          0.19161149         -0.09466782         -0.06734367         -0.17324509         -0.00607703         -0.42084906         -0.30719396
***            0.09236128         -0.02106094          0.35780426         -0.39263458          0.90931064         -0.12265386          4.95755197         -0.10601418          0.19186375         -0.77019265          1.22539155         -1.90621546          1.43593312         -9.94916247          0.09578505         -0.36248669
***           -1.97357243          2.67155928         -2.90060948         12.71241414         -0.10501440          0.61174030         -1.65803677          3.14264177         -4.00024916          5.08812513        -17.72079777          0.11884087         -0.86956178          2.27848159         -4.44447679          5.57204711
***           30.94081232
 81          808.27172727        808.27272727        808.27372727          0.09189381          0.09131926          0.09734016          0.09660281          0.12208113          0.12856181          0.19540102         -0.09616579         -0.06659067         -0.17977080          0.00216998         -0.43567114         -0.30034100
***            0.09440374         -0.02728457          0.37770910         -0.42695472          0.95398890         -0.16672268          5.05453282         -0.10936840          0.20871766         -0.81662602          1.31021940         -2.01001733          1.55386771        -10.13627283          0.09985474         -0.38783637
***           -2.09655913          2.81870112         -3.07451858         12.93854411         -0.11056394          0.65025664         -1.75565804          3.32550846         -4.21657179          5.34588818        -17.99549295          0.12683701         -0.92905198          2.42862172         -4.72831951          5.90686769
***           31.11045371
 82          818.36263636        818.36363636        818.36463636          0.09327638          0.09262867          0.09898118          0.09782695          0.12444771          0.13037900          0.19912387         -0.09762931         -0.06575729         -0.18634870          0.01066159         -0.45055638         -0.29306051
***            0.09642941         -0.03367403          0.39789267         -0.46189951          0.99912868         -0.21167919          5.14988325         -0.11273047          0.22588407         -0.86369061          1.39626243         -2.11487291          1.67310392        -10.32004579          0.10395609         -0.41355318
***           -2.22093919          2.96707191         -3.24947488         13.16031657         -0.11616365          0.68917110         -1.85411908          3.50974016         -4.43393683          5.60396359        -18.26390562          0.13486689         -0.98865651          2.57875913         -5.01163690          6.24021481
***           31.27491068
 83          828.45354545        828.45454545        828.45554545          0.09461880          0.09389610          0.10058499          0.09900141          0.12677524          0.13213651          0.20278103         -0.09905962         -0.06484730         -0.19297497          0.01938397         -0.46549746         -0.28537752
***            0.09843854         -0.04021999          0.41833599         -0.49742697          1.04469173         -0.25744800          5.24362430         -0.11609900          0.24334228         -0.91133812          1.48342438         -2.22068150          1.79348547        -10.50053339          0.10808607         -0.43960827
***           -2.34657883          3.11652581         -3.42528182         13.37781495         -0.12180830          0.72844198         -1.95331809          3.69514783         -4.65214068          5.86209505        -18.52621145          0.14292235         -1.04831769          2.72875778         -5.29419019          6.57183532
***           31.43437360
 84          838.54445455        838.54545455        838.54645455          0.09592223          0.09512282          0.10215256          0.10012777          0.12906442          0.13383615          0.20637350         -0.10045788         -0.06386434         -0.19964586          0.02832366         -0.48048721         -0.27731612
***            0.10043136         -0.04691334          0.43902051         -0.53349636          1.09064087         -0.30395726          5.33577757         -0.11947263          0.26107219         -0.95952176          1.57161227         -2.32734605          1.91486466        -10.67778825          0.11224172         -0.46597374
***           -2.47334963          3.26692341         -3.60175521         13.59112240         -0.12749284          0.76802940         -2.05315800          3.88155196         -4.87099083          6.12004643        -18.78258072          0.15099570         -1.10798186          2.87849207         -5.57576068          6.90150092
***           31.58902537
 85          848.63536364        848.63636364        848.63736364          0.09718786          0.09631009          0.10368486          0.10120759          0.13131598          0.13547968          0.20990229         -0.10182518         -0.06281197         -0.20635765          0.03746759         -0.49551864         -0.26889944
***            0.10240806         -0.05374522          0.45992818         -0.57006823          1.13694001         -0.35113860          5.42636509         -0.12285001          0.27905430         -1.00819622          1.66073643         -2.43477315          2.03710202        -10.85186336          0.11642018         -0.49262271
***           -2.60112848          3.41813160         -3.77872259         13.80032151         -0.13321246          0.80789524         -2.15354642          4.06878232         -5.09030550          6.37760049        -19.03317838          0.15907976         -1.16759918          3.02784627         -5.85614850          7.22900632
***           31.73904164
 86          858.72627273        858.72727273        858.72827273          0.09841681          0.09745914          0.10518283          0.10224238          0.13353060          0.13706884          0.21336843         -0.10316258         -0.06169363         -0.21310667          0.04680310         -0.51058490         -0.26014969
***            0.10436881         -0.06070705          0.48104143         -0.60710438          1.18355419         -0.39892697          5.51540915         -0.12622984          0.29726971         -1.05731768          1.75071047         -2.54287302          2.16006595        -11.02281181          0.12061868         -0.51952924
***           -2.72979749          3.57002341         -3.95602269         14.00549410         -0.13896250          0.84800310         -2.25439545          4.25667761         -5.30991331          6.63455760        -19.27816410          0.16716777         -1.22712340          3.17671388         -6.13517140          7.55416751
***           31.88459108
 87          868.81718182        868.81818182        868.81918182          0.09961021          0.09857116          0.10664739          0.10323362          0.13570897          0.13860528          0.21677290         -0.10447110         -0.06051264         -0.21988935          0.05631791         -0.52567933         -0.25108818
***            0.10631377         -0.06779046          0.50234317         -0.64456789          1.23044956         -0.44726054          5.60293225         -0.12961081          0.31570016         -1.10684382          1.84145126         -2.65155946          2.28363235        -11.19068664          0.12483452         -0.54666838
***           -2.85924392          3.72247792         -4.13350474         14.20672104         -0.14473855          0.88831828         -2.35562159          4.44508522         -5.52965285          6.89073450        -19.51769238          0.17525344         -1.28651171          3.32499712         -6.41266354          7.87682009
***           32.02583555
 88          878.90809091        878.90909091        878.91009091          0.10076914          0.09964732          0.10807944          0.10418276          0.13785177          0.14009065          0.22011673         -0.10575170         -0.05927224         -0.22670217          0.06600014         -0.54079543         -0.24173534
***            0.10824306         -0.07498737          0.52381684         -0.68242312          1.27759340         -0.49608057          5.68895699         -0.13299166          0.33432796         -1.15673383          1.93287888         -2.76074978          2.40768428        -11.35554068          0.12906510         -0.57401611
